n,noise,hotstuff_factor,qmc_factor,extra_transcript_ms,p_commit,hotstuff_latency_ms,qmc_expected_latency_ms,qmc_faster,advantage_ms
4,1.0,1.0,1.0,0.0,0.9374,15.105,10.157165,True,4.9478349999999995
4,1.0,1.0,1.0,2.0,0.9374,15.105,12.157165,True,2.9478349999999995
4,1.0,1.0,1.0,4.0,0.9374,15.105,14.157165,True,0.9478349999999995
4,1.0,1.0,1.0,6.0,0.9374,15.105,16.157165,False,-1.0521649999999987
4,1.0,1.0,1.0,8.0,0.9374,15.105,18.157165,False,-3.0521649999999987
4,1.0,1.0,1.15,0.0,0.9374,15.105,11.5323308,True,3.5726692
4,1.0,1.0,1.15,2.0,0.9374,15.105,13.5323308,True,1.5726692
4,1.0,1.0,1.15,4.0,0.9374,15.105,15.5323308,False,-0.4273308
4,1.0,1.0,1.15,6.0,0.9374,15.105,17.5323308,False,-2.4273308
4,1.0,1.0,1.15,8.0,0.9374,15.105,19.5323308,False,-4.4273308
4,1.0,1.0,1.3,0.0,0.9374,15.105,12.907496600000002,True,2.1975033999999987
4,1.0,1.0,1.3,2.0,0.9374,15.105,14.907496600000002,True,0.19750339999999866
4,1.0,1.0,1.3,4.0,0.9374,15.105,16.9074966,False,-1.8024966000000013
4,1.0,1.0,1.3,6.0,0.9374,15.105,18.9074966,False,-3.8024966000000013
4,1.0,1.0,1.3,8.0,0.9374,15.105,20.9074966,False,-5.802496600000001
4,1.0,1.15,0.7,0.0,0.9374,17.370749999999997,7.54866935,True,9.822080649999997
4,1.0,1.15,0.7,2.0,0.9374,17.370749999999997,9.54866935,True,7.822080649999997
4,1.0,1.15,0.7,4.0,0.9374,17.370749999999997,11.54866935,True,5.822080649999997
4,1.0,1.15,0.7,6.0,0.9374,17.370749999999997,13.54866935,True,3.8220806499999966
4,1.0,1.15,0.7,8.0,0.9374,17.370749999999997,15.54866935,True,1.8220806499999966
4,1.0,1.15,0.85,0.0,0.9374,17.370749999999997,8.92383515,True,8.446914849999997
4,1.0,1.15,0.85,2.0,0.9374,17.370749999999997,10.92383515,True,6.446914849999997
4,1.0,1.15,0.85,4.0,0.9374,17.370749999999997,12.92383515,True,4.446914849999997
4,1.0,1.15,0.85,6.0,0.9374,17.370749999999997,14.92383515,True,2.446914849999997
4,1.0,1.15,0.85,8.0,0.9374,17.370749999999997,16.923835150000002,True,0.4469148499999953
4,1.0,1.15,1.0,0.0,0.9374,17.370749999999997,10.29900095,True,7.0717490499999975
4,1.0,1.15,1.0,2.0,0.9374,17.370749999999997,12.29900095,True,5.0717490499999975
4,1.0,1.15,1.0,4.0,0.9374,17.370749999999997,14.29900095,True,3.0717490499999975
4,1.0,1.15,1.0,6.0,0.9374,17.370749999999997,16.29900095,True,1.0717490499999975
4,1.0,1.15,1.0,8.0,0.9374,17.370749999999997,18.29900095,False,-0.9282509500000025
4,1.0,1.15,1.15,0.0,0.9374,17.370749999999997,11.674166750000001,True,5.696583249999996
4,1.0,1.15,1.15,2.0,0.9374,17.370749999999997,13.674166750000001,True,3.696583249999996
4,1.0,1.15,1.15,4.0,0.9374,17.370749999999997,15.674166750000001,True,1.6965832499999962
4,1.0,1.15,1.15,6.0,0.9374,17.370749999999997,17.67416675,False,-0.3034167500000038
4,1.0,1.15,1.15,8.0,0.9374,17.370749999999997,19.67416675,False,-2.303416750000004
4,1.0,1.15,1.3,0.0,0.9374,17.370749999999997,13.049332550000003,True,4.321417449999995
4,1.0,1.15,1.3,2.0,0.9374,17.370749999999997,15.049332550000003,True,2.321417449999995
4,1.0,1.15,1.3,4.0,0.9374,17.370749999999997,17.049332550000003,True,0.3214174499999949
4,1.0,1.15,1.3,6.0,0.9374,17.370749999999997,19.049332550000003,False,-1.6785825500000051
4,1.0,1.15,1.3,8.0,0.9374,17.370749999999997,21.049332550000003,False,-3.678582550000005
4,1.0,1.3,0.7,0.0,0.9374,19.6365,7.6905053,True,11.945994700000002
4,1.0,1.3,0.7,2.0,0.9374,19.6365,9.6905053,True,9.945994700000002
4,1.0,1.3,0.7,4.0,0.9374,19.6365,11.6905053,True,7.945994700000002
4,1.0,1.3,0.7,6.0,0.9374,19.6365,13.6905053,True,5.945994700000002
4,1.0,1.3,0.7,8.0,0.9374,19.6365,15.6905053,True,3.9459947000000017
4,1.0,1.3,0.85,0.0,0.9374,19.6365,9.065671100000001,True,10.5708289
4,1.0,1.3,0.85,2.0,0.9374,19.6365,11.065671100000001,True,8.5708289
4,1.0,1.3,0.85,4.0,0.9374,19.6365,13.065671100000001,True,6.5708289
4,1.0,1.3,0.85,6.0,0.9374,19.6365,15.065671100000001,True,4.5708289
4,1.0,1.3,0.85,8.0,0.9374,19.6365,17.065671100000003,True,2.5708288999999986
4,1.0,1.3,1.0,0.0,0.9374,19.6365,10.4408369,True,9.1956631
4,1.0,1.3,1.0,2.0,0.9374,19.6365,12.4408369,True,7.195663100000001
4,1.0,1.3,1.0,4.0,0.9374,19.6365,14.4408369,True,5.195663100000001
4,1.0,1.3,1.0,6.0,0.9374,19.6365,16.4408369,True,3.195663100000001
4,1.0,1.3,1.0,8.0,0.9374,19.6365,18.4408369,True,1.1956631000000009
4,1.0,1.3,1.15,0.0,0.9374,19.6365,11.8160027,True,7.820497300000001
4,1.0,1.3,1.15,2.0,0.9374,19.6365,13.8160027,True,5.820497300000001
4,1.0,1.3,1.15,4.0,0.9374,19.6365,15.8160027,True,3.8204973000000013
4,1.0,1.3,1.15,6.0,0.9374,19.6365,17.8160027,True,1.820497300000003
4,1.0,1.3,1.15,8.0,0.9374,19.6365,19.8160027,False,-0.1795026999999969
4,1.0,1.3,1.3,0.0,0.9374,19.6365,13.191168500000002,True,6.4453315
4,1.0,1.3,1.3,2.0,0.9374,19.6365,15.191168500000002,True,4.4453315
4,1.0,1.3,1.3,4.0,0.9374,19.6365,17.191168500000003,True,2.445331499999998
4,1.0,1.3,1.3,6.0,0.9374,19.6365,19.191168500000003,True,0.4453314999999982
4,1.0,1.3,1.3,8.0,0.9374,19.6365,21.191168500000003,False,-1.5546685000000018
4,1.25,0.7,0.7,0.0,0.92715,10.5735,7.168543375,True,3.4049566249999996
4,1.25,0.7,0.7,2.0,0.92715,10.5735,9.168543374999999,True,1.4049566250000005
4,1.25,0.7,0.7,4.0,0.92715,10.5735,11.168543374999999,False,-0.5950433749999995
4,1.25,0.7,0.7,6.0,0.92715,10.5735,13.168543374999999,False,-2.5950433749999995
4,1.25,0.7,0.7,8.0,0.92715,10.5735,15.168543374999999,False,-4.5950433749999995
4,1.25,0.7,0.85,0.0,0.92715,10.5735,8.528672425,True,2.0448275749999993
4,1.25,0.7,0.85,2.0,0.92715,10.5735,10.528672425,True,0.04482757499999934
4,1.25,0.7,0.85,4.0,0.92715,10.5735,12.528672425,False,-1.9551724250000007
4,1.25,0.7,0.85,6.0,0.92715,10.5735,14.528672425,False,-3.9551724250000007
4,1.25,0.7,0.85,8.0,0.92715,10.5735,16.528672425,False,-5.955172425000001
4,1.25,0.7,1.0,0.0,0.92715,10.5735,9.888801475000001,True,0.6846985249999982
4,1.25,0.7,1.0,2.0,0.92715,10.5735,11.888801475000001,False,-1.3153014750000018
4,1.25,0.7,1.0,4.0,0.92715,10.5735,13.888801475000001,False,-3.315301475000002
4,1.25,0.7,1.0,6.0,0.92715,10.5735,15.888801475000001,False,-5.315301475000002
4,1.25,0.7,1.0,8.0,0.92715,10.5735,17.888801475,False,-7.315301475000002
4,1.25,0.7,1.15,0.0,0.92715,10.5735,11.248930524999999,False,-0.6754305249999994
4,1.25,0.7,1.15,2.0,0.92715,10.5735,13.248930524999999,False,-2.6754305249999994
4,1.25,0.7,1.15,4.0,0.92715,10.5735,15.248930524999999,False,-4.6754305249999994
4,1.25,0.7,1.15,6.0,0.92715,10.5735,17.248930525,False,-6.6754305249999994
4,1.25,0.7,1.15,8.0,0.92715,10.5735,19.248930525,False,-8.675430525
4,1.25,0.7,1.3,0.0,0.92715,10.5735,12.609059575000002,False,-2.0355595750000024
4,1.25,0.7,1.3,2.0,0.92715,10.5735,14.609059575000002,False,-4.035559575000002
4,1.25,0.7,1.3,4.0,0.92715,10.5735,16.609059575000003,False,-6.035559575000004
4,1.25,0.7,1.3,6.0,0.92715,10.5735,18.609059575000003,False,-8.035559575000004
4,1.25,0.7,1.3,8.0,0.92715,10.5735,20.609059575000003,False,-10.035559575000004
4,1.25,0.85,0.7,0.0,0.92715,12.83925,7.3336032625,True,5.5056467375
4,1.25,0.85,0.7,2.0,0.92715,12.83925,9.333603262499999,True,3.505646737500001
4,1.25,0.85,0.7,4.0,0.92715,12.83925,11.333603262499999,True,1.505646737500001
4,1.25,0.85,0.7,6.0,0.92715,12.83925,13.333603262499999,False,-0.4943532624999989
4,1.25,0.85,0.7,8.0,0.92715,12.83925,15.333603262499999,False,-2.494353262499999
